,tema,categoria,subcategoria,nombre,precio,colores,tallas,descripcion,imapcto
318,Mujer,Prendas,Calcetines,Calcetines Tobilleros Orgánicos - Pack 5 uds,21.0,,[],"Calcetines tobilleros fabricados de forma consciente y sostenible en Portugal. Sin logos.

80% algodón orgánico, 17% poliamida y 3% elastano
Puntera bordada para aumentar su durabilidad
OEKO-TEX Standard 100 certifica la ausencia de sustancias nocivas para la salud

"," 
¿Por qué decimos que nuestro pack de cinco calcetines es sostenible?

- Están confeccionados con algodón orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir estos calcetines Minimalism, fabricados con algodón orgánico, en lugar de calcetines genéricos supone ahorrar:

- 4 kg de emisiones de CO2
- 1.334 litros de agua
- 12 kWh de energía

Datos de sostenibilidad auditados por Green Story"
320,Mujer,Prendas,Calcetines,Calcetines Orgánicos tobillero x7,28.0,,[],"Calcetines tobilleros fabricados de forma consciente y sostenible en Portugal. Sin logos.

80% algodón orgánico, 17% poliamida y 3% elastano
Puntera bordada para aumentar su durabilidad
OEKO-TEX Standard 100 certifica la ausencia de sustancias nocivas para la salud


"," 
¿Por qué decimos que nuestros calcetines tobilleros son sostenibles?

- Están confeccionados con algodón orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable

 Elegir estos calcetines Minimalism, fabricados con algodón orgánico, en lugar de calcetines genéricos supone ahorrar:

- 5,4 kg de emisiones de CO2
- 1.868 litros de agua
- 16,7 kWh de energía

Datos de sostenibilidad auditados por Green Story"
322,Mujer,Prendas,Calcetines,Calcetines Pinkies Orgánicos - Pack 3 uds,13.0,,[],"Calcetines pinkies fabricados de forma consciente y sostenible en Portugal. Sin logos.

80% algodón orgánico, 17% poliamida y 3% elastano
Puntera bordada para aumentar su durabilidad
OEKO-TEX Standard 100 certifica la ausencia de sustancias nocivas para la salud
"," 
¿Por qué decimos que nuestro pack de tres calcetines pinkies es sostenible?

- Está confeccionado con algodón orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir estos calcetines Minimalism, fabricados con algodón orgánico, en lugar de calcetines genéricos supone ahorrar:

- 2,3 kg de emisiones de CO2
- 800 litros de agua
- 7,2 kWh de energía

Datos de sostenibilidad auditados por Green Story"
324,Mujer,Prendas,Calcetines,Calcetines Pinkies Orgánicos - Pack 5 uds,21.0,,[],"
Calcetines pinkies fabricados de forma consciente y sostenible en Portugal. Sin logos.

80% algodón orgánico, 17% poliamida y 3% elastano
Puntera bordada para aumentar su durabilidad
OEKO-TEX Standard 100 certifica la ausencia de sustancias nocivas para la salud
"," 
¿Por qué decimos que nuestro pack de cinco calcetines invisibles es sostenible?

- Está confeccionado con algodón orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir estos calcetines pinkies de Minimalism, fabricados con algodón orgánico, en lugar de calcetines genéricos supone ahorrar:

- 3,9 kg de emisiones de CO2
- 1.334 litros de agua
- 12 kWh de energía

Datos de sostenibilidad auditados por Green Story"
326,Mujer,Prendas,Calcetines,Calcetines Pinkies Orgánicos - Pack 7 uds,28.0,,[],"
Calcetines pinkies fabricados de forma consciente y sostenible en Portugal. Sin logos.

80% algodón orgánico, 17% poliamida y 3% elastano
Puntera bordada para aumentar su durabilidad
OEKO-TEX Standard 100 certifica la ausencia de sustancias nocivas para la salud
"," 
¿Por qué decimos que nuestro pack de siete calcetines pinkies es sostenible?

- Está confeccionado con algodón orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir estos calcetines Minimalism, fabricados con algodón orgánico, en lugar de calcetines genéricos supone ahorrar:

- 5,4 kg de emisiones de CO2
- 1.867,8 litros de agua
- 16,7 kWh de energía

Datos de sostenibilidad auditados por Green Story"
328,Mujer,Prendas,Sudaderas,Sudadera algodón orgánico,55.0,Negra,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"," 
Sudadera de algodón orgánico fabricada de forma consciente y sostenible en Portugal. Minimalista, sin logos.
[El modelo masculino lleva la talla M][La modelo femenina lleva la talla XS]

Sudadera unisex
100% Algodón Orgánico
Certificado OCS 100
350 gramos
Lavado recomendado a 30°C

"," 
¿Por qué decimos que nuestras sudaderas son  sostenibles?

- Están confeccionados con algodón orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir la sudadera Minimalism, fabricada con algodón orgánico certificado (OCS 100), en lugar de una sudadera genérica supone ahorrar:

- 3,4 kg de emisiones de CO2
- 860 litros de agua
- 5,3 kWh de energía

Datos de sostenibilidad auditados por Green Story"
328,Mujer,Prendas,Sudaderas,Sudadera algodón orgánico,55.0,Gris,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"," 
Sudadera de algodón orgánico fabricada de forma consciente y sostenible en Portugal. Minimalista, sin logos.
[El modelo masculino lleva la talla M][La modelo femenina lleva la talla XS]

Sudadera unisex
100% Algodón Orgánico
Certificado OCS 100
350 gramos
Lavado recomendado a 30°C

"," 
¿Por qué decimos que nuestras sudaderas son  sostenibles?

- Están confeccionados con algodón orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir la sudadera Minimalism, fabricada con algodón orgánico certificado (OCS 100), en lugar de una sudadera genérica supone ahorrar:

- 3,4 kg de emisiones de CO2
- 860 litros de agua
- 5,3 kWh de energía

Datos de sostenibilidad auditados por Green Story"
328,Mujer,Prendas,Sudaderas,Sudadera algodón orgánico,55.0,Verde Oliva,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"," 
Sudadera de algodón orgánico fabricada de forma consciente y sostenible en Portugal. Minimalista, sin logos.
[El modelo masculino lleva la talla M][La modelo femenina lleva la talla XS]

Sudadera unisex
100% Algodón Orgánico
Certificado OCS 100
350 gramos
Lavado recomendado a 30°C

"," 
¿Por qué decimos que nuestras sudaderas son  sostenibles?

- Están confeccionados con algodón orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir la sudadera Minimalism, fabricada con algodón orgánico certificado (OCS 100), en lugar de una sudadera genérica supone ahorrar:

- 3,4 kg de emisiones de CO2
- 860 litros de agua
- 5,3 kWh de energía

Datos de sostenibilidad auditados por Green Story"
328,Mujer,Prendas,Sudaderas,Sudadera algodón orgánico,55.0,Navy Blue,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"," 
Sudadera de algodón orgánico fabricada de forma consciente y sostenible en Portugal. Minimalista, sin logos.
[El modelo masculino lleva la talla M][La modelo femenina lleva la talla XS]

Sudadera unisex
100% Algodón Orgánico
Certificado OCS 100
350 gramos
Lavado recomendado a 30°C

"," 
¿Por qué decimos que nuestras sudaderas son  sostenibles?

- Están confeccionados con algodón orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir la sudadera Minimalism, fabricada con algodón orgánico certificado (OCS 100), en lugar de una sudadera genérica supone ahorrar:

- 3,4 kg de emisiones de CO2
- 860 litros de agua
- 5,3 kWh de energía

Datos de sostenibilidad auditados por Green Story"
328,Mujer,Prendas,Sudaderas,Sudadera algodón orgánico,55.0,Lava Grey,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"," 
Sudadera de algodón orgánico fabricada de forma consciente y sostenible en Portugal. Minimalista, sin logos.
[El modelo masculino lleva la talla M][La modelo femenina lleva la talla XS]

Sudadera unisex
100% Algodón Orgánico
Certificado OCS 100
350 gramos
Lavado recomendado a 30°C

"," 
¿Por qué decimos que nuestras sudaderas son  sostenibles?

- Están confeccionados con algodón orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir la sudadera Minimalism, fabricada con algodón orgánico certificado (OCS 100), en lugar de una sudadera genérica supone ahorrar:

- 3,4 kg de emisiones de CO2
- 860 litros de agua
- 5,3 kWh de energía

Datos de sostenibilidad auditados por Green Story"
338,Mujer,Prendas,Sudaderas,Sudadera algodón orgánico con capucha,65.0,Negra,"['XS', 'S', 'M', 'L', 'XL', 'XXL']","Sudadera con capucha de algodón orgánico fabricada de forma consciente y sostenible en Portugal. Minimalista, sin logos.

Hoodie unisex
100% Algodón Orgánico
Certificado OCS 100
350 gramos
Lavado recomendado a 30°C

 
[Los modelos masculinos y llevan la talla L][Las modelos femeninas y llevan la talla XS]







"," 
¿Por qué decimos que nuestras sudaderas son  sostenibles?

- Están confeccionados con algodón orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir la sudadera Minimalism, fabricada con algodón orgánico certificado (OCS 100), en lugar de una sudadera genérica supone ahorrar:

- 3,4 kg de emisiones de CO2
- 860 litros de agua
- 5,3 kWh de energía

Datos de sostenibilidad auditados por Green Story"
338,Mujer,Prendas,Sudaderas,Sudadera algodón orgánico con capucha,65.0,Gris,"['XS', 'S', 'M', 'L', 'XL', 'XXL']","Sudadera con capucha de algodón orgánico fabricada de forma consciente y sostenible en Portugal. Minimalista, sin logos.

Hoodie unisex
100% Algodón Orgánico
Certificado OCS 100
350 gramos
Lavado recomendado a 30°C

 
[Los modelos masculinos y llevan la talla L][Las modelos femeninas y llevan la talla XS]







"," 
¿Por qué decimos que nuestras sudaderas son  sostenibles?

- Están confeccionados con algodón orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir la sudadera Minimalism, fabricada con algodón orgánico certificado (OCS 100), en lugar de una sudadera genérica supone ahorrar:

- 3,4 kg de emisiones de CO2
- 860 litros de agua
- 5,3 kWh de energía

Datos de sostenibilidad auditados por Green Story"
338,Mujer,Prendas,Sudaderas,Sudadera algodón orgánico con capucha,65.0,Verde Oliva,"['XS', 'S', 'M', 'L', 'XL', 'XXL']","Sudadera con capucha de algodón orgánico fabricada de forma consciente y sostenible en Portugal. Minimalista, sin logos.

Hoodie unisex
100% Algodón Orgánico
Certificado OCS 100
350 gramos
Lavado recomendado a 30°C

 
[Los modelos masculinos y llevan la talla L][Las modelos femeninas y llevan la talla XS]







"," 
¿Por qué decimos que nuestras sudaderas son  sostenibles?

- Están confeccionados con algodón orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir la sudadera Minimalism, fabricada con algodón orgánico certificado (OCS 100), en lugar de una sudadera genérica supone ahorrar:

- 3,4 kg de emisiones de CO2
- 860 litros de agua
- 5,3 kWh de energía

Datos de sostenibilidad auditados por Green Story"
338,Mujer,Prendas,Sudaderas,Sudadera algodón orgánico con capucha,65.0,Navy Blue,"['XS', 'S', 'M', 'L', 'XL', 'XXL']","Sudadera con capucha de algodón orgánico fabricada de forma consciente y sostenible en Portugal. Minimalista, sin logos.

Hoodie unisex
100% Algodón Orgánico
Certificado OCS 100
350 gramos
Lavado recomendado a 30°C

 
[Los modelos masculinos y llevan la talla L][Las modelos femeninas y llevan la talla XS]







"," 
¿Por qué decimos que nuestras sudaderas son  sostenibles?

- Están confeccionados con algodón orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir la sudadera Minimalism, fabricada con algodón orgánico certificado (OCS 100), en lugar de una sudadera genérica supone ahorrar:

- 3,4 kg de emisiones de CO2
- 860 litros de agua
- 5,3 kWh de energía

Datos de sostenibilidad auditados por Green Story"
338,Mujer,Prendas,Sudaderas,Sudadera algodón orgánico con capucha,65.0,Lava Grey,"['XS', 'S', 'M', 'L', 'XL', 'XXL']","Sudadera con capucha de algodón orgánico fabricada de forma consciente y sostenible en Portugal. Minimalista, sin logos.

Hoodie unisex
100% Algodón Orgánico
Certificado OCS 100
350 gramos
Lavado recomendado a 30°C

 
[Los modelos masculinos y llevan la talla L][Las modelos femeninas y llevan la talla XS]







"," 
¿Por qué decimos que nuestras sudaderas son  sostenibles?

- Están confeccionados con algodón orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir la sudadera Minimalism, fabricada con algodón orgánico certificado (OCS 100), en lugar de una sudadera genérica supone ahorrar:

- 3,4 kg de emisiones de CO2
- 860 litros de agua
- 5,3 kWh de energía

Datos de sostenibilidad auditados por Green Story"
348,Mujer,Prendas,Sudaderas,Jersey lana merino reciclada,55.0,Gris,"['XS', 'S', 'M', 'L', 'XL', 'XXL']","Jerséis de punto confeccionados con 55% lana reciclada y 45% lana merino. Al emplear lana reciclada reducimos la producción de lana virgen, con el consiguiente ahorro en consumo de agua, energía, recursos naturales y residuos para el planeta.
Confeccionados de forma consciente y sostenible en el norte de Portugal, en la región de Moreira de Cónegos.
Jersey de punto ligero y fino, ideal para entretiempo.
 
Información general:

Cuello redondo y corte relajado
Colores: Gris vigoré y Crudo
Lavar a mano, no usar secadora

 
Certificados:

Global Recycled Standard
Cardato Recycled

 ",
348,Mujer,Prendas,Sudaderas,Jersey lana merino reciclada,55.0,Crudo,"['XS', 'S', 'M', 'L', 'XL', 'XXL']","Jerséis de punto confeccionados con 55% lana reciclada y 45% lana merino. Al emplear lana reciclada reducimos la producción de lana virgen, con el consiguiente ahorro en consumo de agua, energía, recursos naturales y residuos para el planeta.
Confeccionados de forma consciente y sostenible en el norte de Portugal, en la región de Moreira de Cónegos.
Jersey de punto ligero y fino, ideal para entretiempo.
 
Información general:

Cuello redondo y corte relajado
Colores: Gris vigoré y Crudo
Lavar a mano, no usar secadora

 
Certificados:

Global Recycled Standard
Cardato Recycled

 ",
352,Mujer,Prendas,Jerséis,Jersey de punto de lana merino reciclado con cremallera,80.0,Gris Vigore,"['S', 'M', 'L', 'XL', 'XXL']","Jerséis de punto fino confeccionados con 30% lana reciclada, 50% lana merino y 20% de poliamida reciclada. Al emplear lana reciclada reducimos la producción de lana virgen, con el consiguiente ahorro en consumo de agua, energía, recursos naturales y residuos para el planeta.
Nuestros jerséis están confeccionados en el norte de Portugal, en la zona de Guimaraes. Para confeccionar esta prenda hemos aportado por una fábrica tradicional con más de 60 años de experiencia en el sector.
Los hilos que empleamos para confeccionar nuestro jersey sostenible se producen en Italia, en la provincia de Modena. Cuentan con la certificación GRS (Global Recycle Standard).
El jersey de cuello alto con cremallera de Minimalism es un esencial en cualquier armario. Fabricado de forma sostenible para que dure muchos años en tu armario como el primer día.
 
Información general:

Cuello alto con cremallera
Colores: Gris vigoré, Beige, Azul marino y Verde
Lavar a mano, no usar secadora

 
Origen del tejido:

Ciudad italiana de Capri, en la provincia de Modena.

 
Lugar de confección:

Guimaraes, Portugal

 
Certificados:


Global Recycle Standard

",
352,Mujer,Prendas,Jerséis,Jersey de punto de lana merino reciclado con cremallera,80.0,Beige,"['S', 'M', 'L', 'XL', 'XXL']","Jerséis de punto fino confeccionados con 30% lana reciclada, 50% lana merino y 20% de poliamida reciclada. Al emplear lana reciclada reducimos la producción de lana virgen, con el consiguiente ahorro en consumo de agua, energía, recursos naturales y residuos para el planeta.
Nuestros jerséis están confeccionados en el norte de Portugal, en la zona de Guimaraes. Para confeccionar esta prenda hemos aportado por una fábrica tradicional con más de 60 años de experiencia en el sector.
Los hilos que empleamos para confeccionar nuestro jersey sostenible se producen en Italia, en la provincia de Modena. Cuentan con la certificación GRS (Global Recycle Standard).
El jersey de cuello alto con cremallera de Minimalism es un esencial en cualquier armario. Fabricado de forma sostenible para que dure muchos años en tu armario como el primer día.
 
Información general:

Cuello alto con cremallera
Colores: Gris vigoré, Beige, Azul marino y Verde
Lavar a mano, no usar secadora

 
Origen del tejido:

Ciudad italiana de Capri, en la provincia de Modena.

 
Lugar de confección:

Guimaraes, Portugal

 
Certificados:


Global Recycle Standard

",
352,Mujer,Prendas,Jerséis,Jersey de punto de lana merino reciclado con cremallera,80.0,Azul Marino,"['S', 'M', 'L', 'XL', 'XXL']","Jerséis de punto fino confeccionados con 30% lana reciclada, 50% lana merino y 20% de poliamida reciclada. Al emplear lana reciclada reducimos la producción de lana virgen, con el consiguiente ahorro en consumo de agua, energía, recursos naturales y residuos para el planeta.
Nuestros jerséis están confeccionados en el norte de Portugal, en la zona de Guimaraes. Para confeccionar esta prenda hemos aportado por una fábrica tradicional con más de 60 años de experiencia en el sector.
Los hilos que empleamos para confeccionar nuestro jersey sostenible se producen en Italia, en la provincia de Modena. Cuentan con la certificación GRS (Global Recycle Standard).
El jersey de cuello alto con cremallera de Minimalism es un esencial en cualquier armario. Fabricado de forma sostenible para que dure muchos años en tu armario como el primer día.
 
Información general:

Cuello alto con cremallera
Colores: Gris vigoré, Beige, Azul marino y Verde
Lavar a mano, no usar secadora

 
Origen del tejido:

Ciudad italiana de Capri, en la provincia de Modena.

 
Lugar de confección:

Guimaraes, Portugal

 
Certificados:


Global Recycle Standard

",
352,Mujer,Prendas,Jerséis,Jersey de punto de lana merino reciclado con cremallera,80.0,Verde,"['S', 'M', 'L', 'XL', 'XXL']","Jerséis de punto fino confeccionados con 30% lana reciclada, 50% lana merino y 20% de poliamida reciclada. Al emplear lana reciclada reducimos la producción de lana virgen, con el consiguiente ahorro en consumo de agua, energía, recursos naturales y residuos para el planeta.
Nuestros jerséis están confeccionados en el norte de Portugal, en la zona de Guimaraes. Para confeccionar esta prenda hemos aportado por una fábrica tradicional con más de 60 años de experiencia en el sector.
Los hilos que empleamos para confeccionar nuestro jersey sostenible se producen en Italia, en la provincia de Modena. Cuentan con la certificación GRS (Global Recycle Standard).
El jersey de cuello alto con cremallera de Minimalism es un esencial en cualquier armario. Fabricado de forma sostenible para que dure muchos años en tu armario como el primer día.
 
Información general:

Cuello alto con cremallera
Colores: Gris vigoré, Beige, Azul marino y Verde
Lavar a mano, no usar secadora

 
Origen del tejido:

Ciudad italiana de Capri, en la provincia de Modena.

 
Lugar de confección:

Guimaraes, Portugal

 
Certificados:


Global Recycle Standard

",
360,Mujer,Prendas,Jerséis,Jersey de punto fino de lana merino reciclado,75.0,Gris Vigore,"['S', 'M', 'L', 'XL', 'XXL']","Jerséis de punto fino confeccionados con 30% lana reciclada, 50% lana merino y 20% de poliamida reciclada. Al emplear lana reciclada reducimos la producción de lana virgen, con el consiguiente ahorro en consumo de agua, energía, recursos naturales y residuos para el planeta.
Nuestros jerséis de corte ""slim-fit"" están confeccionados en el norte de Portugal, en la zona de Guimaraes. Para confeccionar esta prenda hemos aportado por una fábrica tradicional con más de 60 años de experiencia en el sector.
Los hilos que empleamos para confeccionar nuestro jersey sostenible se producen en Italia, en la provincia de Modena. Cuentan con la certificación GRS (Global Recycle Standard).
El jersey de cuello redondo de Minimalism es un esencial en cualquier armario. Fabricado de forma sostenible para que dure muchos años en tu armario como el primer día.
 
Información general:

Cuello redondo y corte slim
Colores: Gris vigoré, Beige, Azul marino y Verde
Lavar a mano, no usar secadora

 
Origen del tejido:

Ciudad italiana de Carpi, en la provincia de Modena.

 
Lugar de confección:

Guimaraes, Portugal

 
Certificados:


Global Recycle Standard

",
360,Mujer,Prendas,Jerséis,Jersey de punto fino de lana merino reciclado,75.0,Beige,"['S', 'M', 'L', 'XL', 'XXL']","Jerséis de punto fino confeccionados con 30% lana reciclada, 50% lana merino y 20% de poliamida reciclada. Al emplear lana reciclada reducimos la producción de lana virgen, con el consiguiente ahorro en consumo de agua, energía, recursos naturales y residuos para el planeta.
Nuestros jerséis de corte ""slim-fit"" están confeccionados en el norte de Portugal, en la zona de Guimaraes. Para confeccionar esta prenda hemos aportado por una fábrica tradicional con más de 60 años de experiencia en el sector.
Los hilos que empleamos para confeccionar nuestro jersey sostenible se producen en Italia, en la provincia de Modena. Cuentan con la certificación GRS (Global Recycle Standard).
El jersey de cuello redondo de Minimalism es un esencial en cualquier armario. Fabricado de forma sostenible para que dure muchos años en tu armario como el primer día.
 
Información general:

Cuello redondo y corte slim
Colores: Gris vigoré, Beige, Azul marino y Verde
Lavar a mano, no usar secadora

 
Origen del tejido:

Ciudad italiana de Carpi, en la provincia de Modena.

 
Lugar de confección:

Guimaraes, Portugal

 
Certificados:


Global Recycle Standard

",
360,Mujer,Prendas,Jerséis,Jersey de punto fino de lana merino reciclado,75.0,Azul Marino,"['S', 'M', 'L', 'XL', 'XXL']","Jerséis de punto fino confeccionados con 30% lana reciclada, 50% lana merino y 20% de poliamida reciclada. Al emplear lana reciclada reducimos la producción de lana virgen, con el consiguiente ahorro en consumo de agua, energía, recursos naturales y residuos para el planeta.
Nuestros jerséis de corte ""slim-fit"" están confeccionados en el norte de Portugal, en la zona de Guimaraes. Para confeccionar esta prenda hemos aportado por una fábrica tradicional con más de 60 años de experiencia en el sector.
Los hilos que empleamos para confeccionar nuestro jersey sostenible se producen en Italia, en la provincia de Modena. Cuentan con la certificación GRS (Global Recycle Standard).
El jersey de cuello redondo de Minimalism es un esencial en cualquier armario. Fabricado de forma sostenible para que dure muchos años en tu armario como el primer día.
 
Información general:

Cuello redondo y corte slim
Colores: Gris vigoré, Beige, Azul marino y Verde
Lavar a mano, no usar secadora

 
Origen del tejido:

Ciudad italiana de Carpi, en la provincia de Modena.

 
Lugar de confección:

Guimaraes, Portugal

 
Certificados:


Global Recycle Standard

",
360,Mujer,Prendas,Jerséis,Jersey de punto fino de lana merino reciclado,75.0,Verde,"['S', 'M', 'L', 'XL', 'XXL']","Jerséis de punto fino confeccionados con 30% lana reciclada, 50% lana merino y 20% de poliamida reciclada. Al emplear lana reciclada reducimos la producción de lana virgen, con el consiguiente ahorro en consumo de agua, energía, recursos naturales y residuos para el planeta.
Nuestros jerséis de corte ""slim-fit"" están confeccionados en el norte de Portugal, en la zona de Guimaraes. Para confeccionar esta prenda hemos aportado por una fábrica tradicional con más de 60 años de experiencia en el sector.
Los hilos que empleamos para confeccionar nuestro jersey sostenible se producen en Italia, en la provincia de Modena. Cuentan con la certificación GRS (Global Recycle Standard).
El jersey de cuello redondo de Minimalism es un esencial en cualquier armario. Fabricado de forma sostenible para que dure muchos años en tu armario como el primer día.
 
Información general:

Cuello redondo y corte slim
Colores: Gris vigoré, Beige, Azul marino y Verde
Lavar a mano, no usar secadora

 
Origen del tejido:

Ciudad italiana de Carpi, en la provincia de Modena.

 
Lugar de confección:

Guimaraes, Portugal

 
Certificados:


Global Recycle Standard

",
368,Mujer,Prendas,Jerséis,Jersey lana merino reciclada,55.0,Gris,"['XS', 'S', 'M', 'L', 'XL', 'XXL']","Jerséis de punto confeccionados con 55% lana reciclada y 45% lana merino. Al emplear lana reciclada reducimos la producción de lana virgen, con el consiguiente ahorro en consumo de agua, energía, recursos naturales y residuos para el planeta.
Confeccionados de forma consciente y sostenible en el norte de Portugal, en la región de Moreira de Cónegos.
Jersey de punto ligero y fino, ideal para entretiempo.
 
Información general:

Cuello redondo y corte relajado
Colores: Gris vigoré y Crudo
Lavar a mano, no usar secadora

 
Certificados:

Global Recycled Standard
Cardato Recycled

 ",
368,Mujer,Prendas,Jerséis,Jersey lana merino reciclada,55.0,Crudo,"['XS', 'S', 'M', 'L', 'XL', 'XXL']","Jerséis de punto confeccionados con 55% lana reciclada y 45% lana merino. Al emplear lana reciclada reducimos la producción de lana virgen, con el consiguiente ahorro en consumo de agua, energía, recursos naturales y residuos para el planeta.
Confeccionados de forma consciente y sostenible en el norte de Portugal, en la región de Moreira de Cónegos.
Jersey de punto ligero y fino, ideal para entretiempo.
 
Información general:

Cuello redondo y corte relajado
Colores: Gris vigoré y Crudo
Lavar a mano, no usar secadora

 
Certificados:

Global Recycled Standard
Cardato Recycled

 ",
372,Mujer,Prendas,Pantalones,Pantalón orgánico Mom Fit Mujer,70.0,,"['36', '38', '40', '42']","Pantalón vaquero fabricado de forma consciente y sostenible en España. Sin logos.

Algodón 100% orgánico
Lavado recomendada a 30°C
Ajustado en la cintura, amplio en el bajo
Corte vintage

","10,7 kg de emisiones de CO2 evitados
2.985 litros de agua ahorrados
35,4 kWh de energía ahorrados"
374,Mujer,Prendas,Pantalones,Pantalón vaquero Regular Mujer,70.0,,"['36', '38', '40', '42']","Pantalón vaquero fabricado de forma consciente y sostenible en España. Sin logos.

98% algodón orgánico, 2% elastano
Lavado recomendada a 30°C
Pantalón con elasticidad media, corte pitillo y cintura alta
","10,7 kg de emisiones de CO2 evitados
2.985 litros de agua ahorrados
35,4 kWh de energía ahorrados"
376,Mujer,Prendas,Pantalones,Pantalón Relaxed Jogger Orgánico,55.0,Negro,"['XS', 'S', 'M', 'L', 'XL']","Pantalón jogger fabricado de forma consciente y sostenible en Portugal. Sin logos.

Algodón 100% orgánico
Lavado recomendada a 30°C
Pantalón elástico de corte relajado
","
¿Por qué decimos que nuestro pantalón largo de algodón es sostenible?

- Está confeccionado con algodón 100% orgánico
- Se fabrica en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir el sweatpant de Minimalism, fabricado con algodón orgánico, en lugar de un jogger genérico supone ahorrar:

- 3,4 kg de emisiones de CO2 evitados
- 860 litros de agua ahorrados
- 5,3 kWh de energía ahorrados

Datos de sostenibilidad auditados por Green Story"
376,Mujer,Prendas,Pantalones,Pantalón Relaxed Jogger Orgánico,55.0,Lava Grey,"['XS', 'S', 'M', 'L', 'XL']","Pantalón jogger fabricado de forma consciente y sostenible en Portugal. Sin logos.

Algodón 100% orgánico
Lavado recomendada a 30°C
Pantalón elástico de corte relajado
","
¿Por qué decimos que nuestro pantalón largo de algodón es sostenible?

- Está confeccionado con algodón 100% orgánico
- Se fabrica en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir el sweatpant de Minimalism, fabricado con algodón orgánico, en lugar de un jogger genérico supone ahorrar:

- 3,4 kg de emisiones de CO2 evitados
- 860 litros de agua ahorrados
- 5,3 kWh de energía ahorrados

Datos de sostenibilidad auditados por Green Story"
